0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
I-34-28736,2024-06-29 21:44:11.277874+00:00,4,0,4,0.52,0,2024-06-29 21:44:11.277931+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28737,2024-06-29 21:45:47.326792+00:00,9,0,9,1.17,0,2024-06-29 21:45:47.326849+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28738,2024-06-29 21:51:39.209468+00:00,4,0,4,0.52,0,2024-06-29 21:51:39.209532+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28739,2024-06-29 21:59:43.218977+00:00,9.5,0,9.5,1.24,0,2024-06-29 21:59:43.219114+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28740,2024-06-29 22:09:02.771342+00:00,5.5,0,5.5,0.72,0,2024-06-29 22:09:02.771400+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28741,2024-06-29 22:27:41.451907+00:00,5.5,0,5.5,0.72,0,2024-06-29 22:27:41.452262+00:00,CR,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28742,2024-06-29 22:30:47.391604+00:00,2.5,0,2.5,0.33,0,2024-06-29 22:30:47.391657+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28743,2024-06-29 22:53:13.724747+00:00,10,5.5,4.5,0.59,0,2024-06-29 22:53:13.724813+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28744,2024-06-30 02:06:05.209493+00:00,5,2,3,0.39,0,2024-06-30 02:06:05.209549+00:00,CA,0,0,0,1189,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28745,2024-06-30 02:35:09.603575+00:00,15,1.5,13.5,1.76,0,2024-06-30 02:35:09.603633+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28746,2024-06-30 02:35:39.058179+00:00,6,0,6,0.78,0,2024-06-30 02:35:39.058237+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28747,2024-06-30 02:48:12.337178+00:00,25,5,20,2.61,0,2024-06-30 02:48:12.337268+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28748,2024-06-30 02:59:48.483223+00:00,15,3.5,11.5,1.5,0,2024-06-30 02:59:48.483275+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28749,2024-06-30 03:06:00.760680+00:00,30,4,26,3.39,0,2024-06-30 03:06:00.760738+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28750,2024-06-30 03:13:07.918081+00:00,11.5,0,11.5,1.5,0,2024-06-30 03:13:07.918136+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28751,2024-06-30 03:17:11.235534+00:00,10,3.5,6.5,0.85,0,2024-06-30 03:17:11.235591+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28752,2024-06-30 03:28:54.186432+00:00,5,2.75,2.25,0.29,0,2024-06-30 03:28:54.186487+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28753,2024-06-30 03:35:58.041806+00:00,20,15.25,4.75,0.62,0,2024-06-30 03:35:58.041868+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28754,2024-06-30 03:38:03.175754+00:00,5,3,2,0.26,0,2024-06-30 03:38:03.175811+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28755,2024-06-30 03:47:54.659751+00:00,5,3,2,0.26,0,2024-06-30 03:47:54.659909+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28756,2024-06-30 03:54:33.255993+00:00,10,1.55,8.45,1.1,0,2024-06-30 03:54:33.256051+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28757,2024-06-30 03:56:18.369215+00:00,5,0,5,0.65,0,2024-06-30 03:56:18.369284+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28758,2024-06-30 04:10:03.650874+00:00,2,0,2,0.26,0,2024-06-30 04:10:03.650934+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28759,2024-06-30 04:15:55.644898+00:00,5,1.5,3.5,0.46,0,2024-06-30 04:15:55.644953+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28760,2024-06-30 04:18:02.531776+00:00,25,10.5,14.5,1.89,0,2024-06-30 04:18:02.531836+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28761,2024-06-30 04:20:13.565592+00:00,30,3.5,26.5,3.46,0,2024-06-30 04:20:13.565647+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28762,2024-06-30 04:23:15.307990+00:00,30,13,17,2.22,0,2024-06-30 04:23:15.308048+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28763,2024-06-30 04:28:25.535251+00:00,10,3,7,0.91,0,2024-06-30 04:28:25.535308+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28766,2024-06-30 04:43:02.727954+00:00,10,2.5,7.5,0.98,0,2024-06-30 04:43:02.728013+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28767,2024-06-30 04:44:09.005155+00:00,3,1,2,0.26,0,2024-06-30 04:44:09.005241+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28769,2024-06-30 04:50:39.634500+00:00,2,0,2,0.26,0,2024-06-30 04:50:39.634559+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28770,2024-06-30 04:59:52.697348+00:00,5,1.5,3.5,0.46,0,2024-06-30 04:59:52.697405+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28771,2024-06-30 05:11:56.901290+00:00,10,0,10,1.3,0,2024-06-30 05:11:56.901345+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28772,2024-06-30 05:15:58.498117+00:00,5,3,2,0.26,0,2024-06-30 05:15:58.498180+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28773,2024-06-30 05:17:09.406842+00:00,5,0,5,0.65,0,2024-06-30 05:17:09.406911+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28774,2024-06-30 05:30:16.506864+00:00,5,0,5,0.65,0,2024-06-30 05:30:16.506920+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28775,2024-06-30 05:46:12.055189+00:00,10,0.5,9.5,1.24,0,2024-06-30 05:46:12.055247+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28778,2024-06-30 06:17:11.472770+00:00,14.5,0,14.5,1.89,0,2024-06-30 06:17:11.472826+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28779,2024-06-30 06:31:51.476235+00:00,4.5,0,4.5,0.59,0,2024-06-30 06:31:51.476290+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28780,2024-06-30 06:36:32.495037+00:00,2,0,2,0.26,0,2024-06-30 06:36:32.495091+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28781,2024-06-30 06:37:36.525806+00:00,5,1,4,0.52,0,2024-06-30 06:37:36.525863+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28782,2024-06-30 06:58:46.322132+00:00,5,1,4,0.52,0,2024-06-30 06:58:46.322196+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28783,2024-06-30 07:00:51.982315+00:00,2,0.75,1.25,0.16,0,2024-06-30 07:00:51.983788+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28784,2024-06-30 07:22:31.520894+00:00,20,8.5,11.5,1.5,0,2024-06-30 07:22:31.520946+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28785,2024-06-30 07:23:20.036900+00:00,10,3.5,6.5,0.85,0,2024-06-30 07:23:20.036963+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28786,2024-06-30 07:25:20.714232+00:00,15,3.5,11.5,1.5,0,2024-06-30 07:25:20.714287+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28787,2024-06-30 07:28:40.723708+00:00,3,0.5,2.5,0.33,0,2024-06-30 07:28:40.723764+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28788,2024-06-30 07:33:14.185909+00:00,10,6,4,0.52,0,2024-06-30 07:33:14.185967+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28789,2024-06-30 07:35:14.709404+00:00,2,0.5,1.5,0.2,0,2024-06-30 07:35:14.709464+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28790,2024-06-30 07:42:38.983374+00:00,100,36.3,63.7,8.31,0,2024-06-30 07:42:38.983433+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28776,2024-06-30 05:49:44.978862+00:00,3,0,3,0.39,0,2024-06-30 05:49:44.979006+00:00,DE,0,3,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28791,2024-06-30 07:43:25.496027+00:00,5,2,3,0.39,0,2024-06-30 07:43:25.496082+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28792,2024-06-30 07:45:10.660673+00:00,23.08,0,23.08,3.01,0,2024-06-30 07:45:10.660730+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28793,2024-06-30 07:46:53.494634+00:00,2.5,0,2.5,0.33,0,2024-06-30 07:46:53.494695+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28794,2024-06-30 07:47:28.998523+00:00,1,0.5,0.5,0.07,0,2024-06-30 07:47:28.998579+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28795,2024-06-30 07:48:27.137920+00:00,26,0,26,3.39,0,2024-06-30 07:48:27.137977+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28796,2024-06-30 07:49:55.477793+00:00,22,1,21,2.74,0,2024-06-30 07:49:55.477851+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28797,2024-06-30 07:53:08.650592+00:00,11,0,11,1.43,0,2024-06-30 07:53:08.650651+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28798,2024-06-30 08:09:15.052408+00:00,10,3,7,0.91,0,2024-06-30 08:09:15.052468+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28799,2024-06-30 08:15:45.647653+00:00,100,86.5,13.5,1.76,0,2024-06-30 08:15:45.647711+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28800,2024-06-30 08:16:23.187829+00:00,50,47,3,0.39,0,2024-06-30 08:16:23.187888+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28801,2024-06-30 08:26:37.907119+00:00,2,0,2,0.26,0,2024-06-30 08:26:37.907176+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28802,2024-06-30 08:32:09.235200+00:00,10,6,4,0.52,0,2024-06-30 08:32:09.235256+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28803,2024-06-30 08:32:59.491461+00:00,6,0,6,0.78,0,2024-06-30 08:32:59.491517+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28804,2024-06-30 08:34:18.864353+00:00,20,2,18,2.35,0,2024-06-30 08:34:18.864412+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28805,2024-06-30 08:38:11.036473+00:00,2,0,2,0.26,0,2024-06-30 08:38:11.036529+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28806,2024-06-30 08:39:37.193879+00:00,15,10.5,4.5,0.59,0,2024-06-30 08:39:37.193938+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28807,2024-06-30 08:56:07.291470+00:00,10,3.5,6.5,0.85,0,2024-06-30 08:56:07.291528+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28808,2024-06-30 09:31:10.460638+00:00,15,1.5,13.5,1.76,0,2024-06-30 09:31:10.460810+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28809,2024-06-30 09:33:36.848674+00:00,5,1,4,0.52,0,2024-06-30 09:33:36.848775+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28810,2024-06-30 09:50:25.105094+00:00,10,1,9,1.17,0,2024-06-30 09:50:25.105152+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28811,2024-06-30 09:59:54.323714+00:00,10,0,10,1.3,0,2024-06-30 09:59:54.323771+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28812,2024-06-30 10:02:53.408197+00:00,10,0,10,1.3,0,2024-06-30 10:02:53.408254+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28813,2024-06-30 10:06:19.467605+00:00,13,0,13,1.7,0,2024-06-30 10:06:19.467661+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28814,2024-06-30 10:07:36.612752+00:00,5,0,5,0.65,0,2024-06-30 10:07:36.613001+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28815,2024-06-30 10:08:39.807207+00:00,2.75,0,2.75,0.36,0,2024-06-30 10:08:39.807264+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28816,2024-06-30 10:15:05.140846+00:00,20.5,0,20.5,2.67,0,2024-06-30 10:15:05.140905+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28817,2024-06-30 10:17:01.494987+00:00,13,0,13,1.7,0,2024-06-30 10:17:01.495046+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28818,2024-06-30 10:19:35.376117+00:00,4.5,0,4.5,0.59,0,2024-06-30 10:19:35.376242+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28819,2024-06-30 10:24:17.703714+00:00,10,3.5,6.5,0.85,0,2024-06-30 10:24:17.703774+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28820,2024-06-30 10:34:44.808074+00:00,25,3.5,21.5,2.8,0,2024-06-30 10:34:44.808132+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28821,2024-06-30 10:36:29.006639+00:00,13.5,0,13.5,1.76,0,2024-06-30 10:36:29.006735+00:00,CR,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28822,2024-06-30 10:44:51.198631+00:00,20,0,20,2.61,0,2024-06-30 10:44:51.198685+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28823,2024-06-30 10:56:11.548588+00:00,10,2,8,1.04,0,2024-06-30 10:56:11.548663+00:00,CA,0,0,0,1196,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28824,2024-06-30 11:23:57.904202+00:00,5,0,5,0.65,0,2024-06-30 11:23:57.904349+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28825,2024-06-30 11:26:09.060886+00:00,10.5,0,10.5,1.37,0,2024-06-30 11:26:09.061000+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28826,2024-06-30 11:32:12.207121+00:00,10,0,10,1.3,0,2024-06-30 11:32:12.207178+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28827,2024-06-30 11:47:35.407727+00:00,2,0,2,0.26,0,2024-06-30 11:47:35.407803+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28828,2024-06-30 11:57:20.756022+00:00,1,0,1,0.13,0,2024-06-30 11:57:20.756180+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28829,2024-06-30 11:59:41.890716+00:00,19,0,19,2.48,0,2024-06-30 11:59:41.890773+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28830,2024-06-30 12:05:11.687322+00:00,5,0.5,4.5,0.59,0,2024-06-30 12:05:11.687379+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28831,2024-06-30 12:14:41.310458+00:00,7,0,7,0.91,0,2024-06-30 12:14:41.310515+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28832,2024-06-30 12:17:11.909549+00:00,3.75,0,3.75,0.49,0,2024-06-30 12:17:11.909610+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28833,2024-06-30 12:35:32.913471+00:00,10,0,10,1.3,0,2024-06-30 12:35:32.913533+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28834,2024-06-30 13:21:07.133038+00:00,9,0,9,1.17,0,2024-06-30 13:21:07.133117+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28835,2024-06-30 13:23:21.683687+00:00,3.5,0,3.5,0.46,0,2024-06-30 13:23:21.683744+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28836,2024-06-30 13:25:42.394672+00:00,11.5,0,11.5,1.5,0,2024-06-30 13:25:42.394727+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28837,2024-06-30 13:30:33.274886+00:00,8.25,0,8.25,1.08,0,2024-06-30 13:30:33.274944+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28838,2024-06-30 13:31:15.056684+00:00,6,0,6,0.78,0,2024-06-30 13:31:15.056741+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28839,2024-06-30 13:41:54.483943+00:00,18,0.5,17.5,2.28,0,2024-06-30 13:41:54.483997+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28840,2024-06-30 13:43:58.601405+00:00,20,13.5,6.5,0.85,0,2024-06-30 13:43:58.601460+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28841,2024-06-30 13:51:36.770209+00:00,2,0,2,0.26,0,2024-06-30 13:51:36.770265+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28842,2024-06-30 13:52:38.103962+00:00,4,0,4,0.52,0,2024-06-30 13:52:38.104021+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28843,2024-06-30 13:55:35.547710+00:00,2,0,2,0.26,0,2024-06-30 13:55:35.547768+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28844,2024-06-30 14:22:16.634343+00:00,3,0,3,0.39,0,2024-06-30 14:22:16.634400+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28845,2024-06-30 14:26:13.482906+00:00,14,0,14,1.83,0,2024-06-30 14:26:13.482963+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28846,2024-06-30 14:26:24.148210+00:00,1.5,0,1.5,0.2,0,2024-06-30 14:26:24.148554+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28847,2024-06-30 14:35:07.938464+00:00,15,0,15,1.96,0,2024-06-30 14:35:07.938521+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28848,2024-06-30 14:35:57.140199+00:00,6,0,6,0.78,0,2024-06-30 14:35:57.140257+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28849,2024-06-30 14:41:02.096372+00:00,8,0,8,1.04,0,2024-06-30 14:41:02.096432+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28850,2024-06-30 14:45:20.289676+00:00,5,0,5,0.65,0,2024-06-30 14:45:20.289731+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28851,2024-06-30 14:51:19.029231+00:00,2,0,2,0.26,0,2024-06-30 14:51:19.029288+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28852,2024-06-30 15:02:04.928734+00:00,3,0,3,0.39,0,2024-06-30 15:02:04.928791+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28853,2024-06-30 15:06:42.288645+00:00,6,0,6,0.78,0,2024-06-30 15:06:42.288701+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28854,2024-06-30 15:09:14.628680+00:00,10,0,10,1.3,0,2024-06-30 15:09:14.628736+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28855,2024-06-30 15:13:20.681562+00:00,5,0,5,0.65,0,2024-06-30 15:13:20.681619+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28856,2024-06-30 15:18:23.732806+00:00,9,0,9,1.17,0,2024-06-30 15:18:23.732861+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28857,2024-06-30 15:40:45.826755+00:00,2,0,2,0.26,0,2024-06-30 15:40:45.826811+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28858,2024-06-30 15:42:22.524272+00:00,35.5,0,35.5,4.63,0,2024-06-30 15:42:22.524335+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28859,2024-06-30 15:44:12.918009+00:00,2,0,2,0.26,0,2024-06-30 15:44:12.918074+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28860,2024-06-30 15:49:15.711250+00:00,16.08,0,16.08,2.1,0,2024-06-30 15:49:15.711309+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28861,2024-06-30 15:49:58.104468+00:00,2.5,0,2.5,0.33,0,2024-06-30 15:49:58.104627+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28862,2024-06-30 15:51:50.203303+00:00,58,44,14,1.83,0,2024-06-30 15:51:50.203771+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28863,2024-06-30 15:59:10.199810+00:00,32,0,32,4.17,0,2024-06-30 15:59:10.199866+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28864,2024-06-30 16:14:48.200820+00:00,3,0,3,0.39,0,2024-06-30 16:14:48.200880+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28865,2024-06-30 16:15:37.236951+00:00,3,0,3,0.39,0,2024-06-30 16:15:37.237007+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28866,2024-06-30 16:25:47.519103+00:00,14.5,0,14.5,1.89,0,2024-06-30 16:25:47.519161+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28867,2024-06-30 16:31:12.911312+00:00,24.5,0,24.5,3.2,0,2024-06-30 16:31:12.911367+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28868,2024-06-30 16:31:36.230966+00:00,3,0,3,0.39,0,2024-06-30 16:31:36.231021+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28869,2024-06-30 16:34:17.210340+00:00,100,64.5,35.5,4.63,0,2024-06-30 16:34:17.210399+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28870,2024-06-30 16:38:12.971073+00:00,18,0,18,2.35,0,2024-06-30 16:38:12.971129+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28871,2024-06-30 16:39:24.899814+00:00,2.5,0,2.5,0.33,0,2024-06-30 16:39:24.899870+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28872,2024-06-30 16:42:44.365620+00:00,2,0,2,0.26,0,2024-06-30 16:42:44.365676+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28873,2024-06-30 16:53:13.612389+00:00,12,0,12,1.57,0,2024-06-30 16:53:13.612444+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28874,2024-06-30 17:00:25.851407+00:00,2,0,2,0.26,0,2024-06-30 17:00:25.851462+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28875,2024-06-30 17:05:53.714968+00:00,16.5,0,16.5,2.15,0,2024-06-30 17:05:53.715025+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28876,2024-06-30 17:09:26.697236+00:00,8.5,0,8.5,1.11,0,2024-06-30 17:09:26.697296+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28877,2024-06-30 17:14:17.874986+00:00,9,0,9,1.17,0,2024-06-30 17:14:17.875042+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28878,2024-06-30 17:15:22.989627+00:00,1,0,1,0.13,0,2024-06-30 17:15:22.989684+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28879,2024-06-30 17:24:09.753538+00:00,24,0,24,3.13,0,2024-06-30 17:24:09.753645+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28880,2024-06-30 17:28:57.632274+00:00,4,0,4,0.52,0,2024-06-30 17:28:57.632354+00:00,CA,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
I-34-28881,2024-06-30 17:30:40.293580+00:00,22,0,22,2.87,0,2024-06-30 17:30:40.293638+00:00,CR,0,0,0,1200,,34,80,,,FALSE,,,0,FALSE,0,0
